metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1730305240,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305240,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305240,0.032375,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305240,28.452875,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305240,0.106167,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305240,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305240,1.000000,deposit status is 200,,,,,,,,default,,,,,,,
vus,1730305240,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305240,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305241,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305241,12.957125,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305241,0.012625,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305241,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305241,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305241,0.052833,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305241,12.631458,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305241,0.272834,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305241,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305241,1.000000,sake status is 200,,,,,,,,default,,,,,,,
vus,1730305241,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305241,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305242,1.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_duration,1730305242,27.337166,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_blocked,1730305242,0.011125,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_connecting,1730305242,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_tls_handshaking,1730305242,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_sending,1730305242,0.067041,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_waiting,1730305242,27.142709,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_receiving,1730305242,0.127416,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_failed,1730305242,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
checks,1730305242,1.000000,transfer status is 200,,,,,,,,default,,,,,,,
vus,1730305242,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305242,1.000000,,,,,,,,,,,,,,,,
data_sent,1730305243,799.000000,,,,,,,,,default,,,,,,,
data_received,1730305243,2102.000000,,,,,,,,,default,,,,,,,
iteration_duration,1730305243,3074.604460,,,,,,,,,default,,,,,,,
iterations,1730305243,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1730305243,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305243,11.145083,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305243,0.021958,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305243,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305243,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305243,0.101542,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305243,10.913666,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305243,0.129875,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305243,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305243,1.000000,deposit status is 200,,,,,,,,default,,,,,,,
vus,1730305243,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305243,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305244,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305244,8.657042,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305244,0.014208,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305244,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305244,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305244,0.071333,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305244,8.437292,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305244,0.148417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305244,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305244,1.000000,sake status is 200,,,,,,,,default,,,,,,,
vus,1730305244,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305244,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305245,1.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_duration,1730305245,15.828083,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_blocked,1730305245,0.179459,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_connecting,1730305245,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_tls_handshaking,1730305245,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_sending,1730305245,0.068250,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_waiting,1730305245,15.616750,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_receiving,1730305245,0.143083,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_failed,1730305245,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
checks,1730305245,1.000000,transfer status is 200,,,,,,,,default,,,,,,,
vus,1730305245,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305245,1.000000,,,,,,,,,,,,,,,,
data_sent,1730305246,799.000000,,,,,,,,,default,,,,,,,
data_received,1730305246,2102.000000,,,,,,,,,default,,,,,,,
iteration_duration,1730305246,3046.201169,,,,,,,,,default,,,,,,,
iterations,1730305246,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1730305246,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305246,13.397792,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305246,0.042041,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305246,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305246,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305246,0.115584,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305246,12.995791,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305246,0.286417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305246,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305246,1.000000,deposit status is 200,,,,,,,,default,,,,,,,
vus,1730305246,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305246,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305247,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305247,9.843000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305247,0.006875,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305247,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305247,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305247,0.052625,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305247,9.638959,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305247,0.151416,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305247,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305247,1.000000,sake status is 200,,,,,,,,default,,,,,,,
vus,1730305247,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305247,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305248,1.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_duration,1730305248,26.063333,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_blocked,1730305248,0.035959,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_connecting,1730305248,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_tls_handshaking,1730305248,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_sending,1730305248,0.126000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_waiting,1730305248,25.603625,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_receiving,1730305248,0.333708,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_failed,1730305248,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
checks,1730305248,1.000000,transfer status is 200,,,,,,,,default,,,,,,,
vus,1730305248,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305248,1.000000,,,,,,,,,,,,,,,,
data_sent,1730305249,799.000000,,,,,,,,,default,,,,,,,
data_received,1730305249,2102.000000,,,,,,,,,default,,,,,,,
iteration_duration,1730305249,3056.517584,,,,,,,,,default,,,,,,,
iterations,1730305249,1.000000,,,,,,,,,default,,,,,,,
vus,1730305249,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305249,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305249,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305249,12.196333,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305249,0.172084,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305249,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305249,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305249,0.158000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305249,11.850500,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305249,0.187833,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305249,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305249,1.000000,deposit status is 200,,,,,,,,default,,,,,,,
vus,1730305250,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305250,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305250,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305250,15.676417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305250,0.010708,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305250,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305250,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305250,0.058500,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305250,15.485209,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305250,0.132708,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305250,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305250,1.000000,sake status is 200,,,,,,,,default,,,,,,,
vus,1730305251,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305251,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305251,1.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_duration,1730305251,31.812291,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_blocked,1730305251,0.051334,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_connecting,1730305251,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_tls_handshaking,1730305251,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_sending,1730305251,0.210375,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_waiting,1730305251,31.392791,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_receiving,1730305251,0.209125,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_failed,1730305251,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
checks,1730305251,1.000000,transfer status is 200,,,,,,,,default,,,,,,,
vus,1730305252,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305252,1.000000,,,,,,,,,,,,,,,,
data_sent,1730305252,799.000000,,,,,,,,,default,,,,,,,
data_received,1730305252,2102.000000,,,,,,,,,default,,,,,,,
iteration_duration,1730305252,3065.772627,,,,,,,,,default,,,,,,,
iterations,1730305252,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1730305252,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305252,11.694291,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305252,0.061209,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305252,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305252,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305252,0.170916,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305252,11.316792,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305252,0.206583,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305252,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305252,1.000000,deposit status is 200,,,,,,,,default,,,,,,,
vus,1730305253,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305253,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305253,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305253,10.265583,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305253,0.009875,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305253,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305253,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305253,0.079417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305253,9.987833,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305253,0.198333,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305253,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305253,1.000000,sake status is 200,,,,,,,,default,,,,,,,
vus,1730305254,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305254,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305254,1.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_duration,1730305254,22.177000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_blocked,1730305254,0.035875,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_connecting,1730305254,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_tls_handshaking,1730305254,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_sending,1730305254,0.120417,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_waiting,1730305254,21.865583,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_receiving,1730305254,0.191000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_failed,1730305254,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
checks,1730305254,1.000000,transfer status is 200,,,,,,,,default,,,,,,,
vus,1730305255,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305255,1.000000,,,,,,,,,,,,,,,,
data_sent,1730305255,799.000000,,,,,,,,,default,,,,,,,
data_received,1730305255,2102.000000,,,,,,,,,default,,,,,,,
iteration_duration,1730305255,3055.924627,,,,,,,,,default,,,,,,,
iterations,1730305255,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1730305255,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305255,12.123792,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305255,0.035375,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305255,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305255,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305255,0.143083,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305255,11.802417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305255,0.178292,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305255,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305255,1.000000,deposit status is 200,,,,,,,,default,,,,,,,
vus,1730305256,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305256,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305256,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305256,10.908417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305256,0.061875,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305256,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305256,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_sending,1730305256,0.068833,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_waiting,1730305256,10.426292,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_receiving,1730305256,0.413292,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_failed,1730305256,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
checks,1730305256,1.000000,sake status is 200,,,,,,,,default,,,,,,,
vus,1730305257,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305257,1.000000,,,,,,,,,,,,,,,,
http_reqs,1730305257,1.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_duration,1730305257,19.422625,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_blocked,1730305257,0.046834,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_connecting,1730305257,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_tls_handshaking,1730305257,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_sending,1730305257,0.148666,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_waiting,1730305257,19.102792,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_receiving,1730305257,0.171167,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
http_req_failed,1730305257,0.000000,,,,true,,POST,http://finance:9501/transfer,HTTP/1.1,default,,200,,,http://finance:9501/transfer,,
checks,1730305257,1.000000,transfer status is 200,,,,,,,,default,,,,,,,
vus,1730305258,1.000000,,,,,,,,,,,,,,,,
vus_max,1730305258,1.000000,,,,,,,,,,,,,,,,
data_sent,1730305258,799.000000,,,,,,,,,default,,,,,,,
data_received,1730305258,2102.000000,,,,,,,,,default,,,,,,,
iteration_duration,1730305258,3048.739084,,,,,,,,,default,,,,,,,
iterations,1730305258,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1730305258,1.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_duration,1730305258,12.177333,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_blocked,1730305258,0.033417,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_connecting,1730305258,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
http_req_tls_handshaking,1730305258,0.000000,,,,true,,POST,http://finance:9501/transaction,HTTP/1.1,default,,200,,,http://finance:9501/transaction,,
